sample_id,prompt,original_text,human_text,attacked_text,z_score_original,z_score_attacked,is_watermarked_original,is_watermarked_attacked,num_tokens,generation_time,detection_time_original,detection_time_attacked
133,"Ottis Allen, resident of Fort Scott, died Monday, December 21, 2015, at the K.U. Medical Center, Kan"," Mortuary, Fort Scott. Burial will follow in North Lawn Cemetery, Fort Scott. Arrangements are with the Cheney Witt Mortuary, Fort Scott.

Raymond H. and Joyce H. Miller, of Fort Scott, have announced","Just when you thought you&apos;d seen every variation of moc-toed boot possible, Yuketen comes through with their Fall/Winter 2012 collection and flips the script. While the silhouettes are more or le","Just when you thought you&apos;d seen every variation of moc-toed boot possible, Yuketen comes through with their Fall/Winter 2012 collection and flips the script. While the Scott, have announced that",6.937819061732104,2.1447610589527217,True,False,120,3.0810625553131104,0.0005166530609130859,0.0004611015319824219
134,"BENGHAZI, Libya — The United States has temporarily withdrawn some of its forces from Libya due to “"," United Nations envoy reported that government forces, backed by air strikes, captured al-Jufra, a strategic town on an oil pipeline that supplies much of the North African nation with fuel.

An air s","Ida Reolfi will celebrate her 103rd birthday on March 31, 2013. She is the widow of Eugene (Bill) Reolfi and the mother of three sons, Robert (Carol Bandy), Gary (Sondra) and Fred (Susan). Ida has 10 ","Ida Reolfi will celebrate her 103rd birthday on March 31, 2013. She is the widow of Eugene (Bill) Reolfi and the mother of three sons, Robert (Carol Bandy), Gary (Sondra) and Fred (Susan). Ida has 10 ",5.477225575051661,1.1895773785772161,True,False,120,3.024801731109619,0.0005462169647216797,0.0005729198455810547
135,ALBANY -- A man plunged three stories to his death Monday morning on Western Avenue. Police and fire," a 45-year-old man was pronounced dead at the scene.

The man, whose name was withheld pending notification of family members, and another man, 54, both from Albany, were walking down Western Avenue o","What time GAYA-JAJ PASS depart from GAYA JN Railway Station?
GAYA-JAJ PASS (53624) departs from GAYA JN Railway Station at 05:05.
How much time GAYA-JAJ PASS take to reach JHAJHA Railway Station?
GAYA",What time GAYA-JAJ PASS depart from GAYA JN Railway Station? GAYA-JAJ PASS (53624) departs from GAYA JN Railway Station at 05:05. How much time GAYA-JAJ PASS take Western Avenue on Monday morning when,6.7552448758970485,-2.2901101101359216,True,False,120,3.002549171447754,0.0004754066467285156,0.00043320655822753906
136,Former Secretary of State and 2016 presidential candidate Hillary Clinton showed up for a community ," Washington, D.C., high school, cheering on her alma mater, Fairfax County Public Schools, in a friendly, casual fashion.

But with a camera in her ear, Clinton was videotaped cheering on Fairfax Coun","Photo: © Donna Ward/Retna Ltd.
Nicki Minaj‘s hairstyle inspiration is cartoon character Marge Simpson. The eccentric rapper has recently been seen in a number of gravity-defying beehive wigs, and clai",Photo: © Donna Ward/Retna Ltd. Nicki Minaj‘s hairstyle inspiration is cartoon character Marge Simpson. The eccentric rapper has recently been seen in a number Public Schools. The Washington Post repor,8.398412548412548,3.891547782585246,True,False,120,2.92197585105896,0.0005464553833007812,0.0004723072052001953
137,MUMBAI: A fire broke out on Monday night at Maharashtra cabinet minister Girish Bapat's official res," minister's guest room.Bapat, a leader of the ruling Shiv Sena, and his family members took refuge in the guest room for over an hour after the fire broke out, fire brigade officers said.The minister ","Anna O'Flanagan and Katie Mullan scored as Ireland beat 2016 Olympic bronze medallists Germany 2-1 in their opening game of the Berlin Four Nations Cup.
O'Flanagan put Ireland ahead but Germany equali","minister's guest room.Bapat, a leader of the ruling Shiv Sena, and his family members took refuge in the guest room for over an hour after the fire broke out, fire brigade the third quarter. Mullan sc",4.199206274206274,1.8257418583505538,True,False,120,3.145033359527588,0.0005047321319580078,0.00048351287841796875
138,The ruling Pheu Thai Party said Tuesday it would defy the Constitutional Court's ruling on the elect," advisor, said that a number of lawmakers, including Pheu Thai, have already submitted their ballots and will submit copies later this week.

The Pheu Thai-led government was dissolved in a landslide ","A letter to the editor published Oct. 16 supported U.S. Sen. Jim DeMint's recent comments on gay school teachers and referred to homosexuals as predatory.
I recently reviewed the issue of child sexual","advisor, said that a number of lawmakers, including Pheu Thai, have already submitted their ballots and will submit copies later this week. The Pheu Thai-led government was dissolved course I am givin",7.302967433402215,2.6680551940539985,True,False,120,3.1014368534088135,0.0005197525024414062,0.0005743503570556641
139,AC Milan's hunt for the only European title they lack will continue against Ludogorets Razgrad in th," Jose Mourinho's men will face a tough challenge, but will continue their fine European run.

Ludogorets will field a young, promising squad. The Bulgarians have a couple of important suspensions with","Dancing With the Stars pros Val Chmerkovskiy and Jenna Johnson said their I do’s at a seaside California resort this weekend in front of costars from the ABC reality competition and other VIP guests.
",Dancing With the Stars pros Val Chmerkovskiy and Jenna Johnson said their I do’s at a seaside California resort this weekend in front of costars from the ABC reality competition and other VIP guests. ,7.302967433402215,1.7692307692307692,True,False,120,3.0000662803649902,0.0006515979766845703,0.0006666183471679688
140,Here's a list of the local and regional brewers that medaled in last weekend's Great American Beer F," Alliance of Craft Brewing Companies.

This page was last updated on Sunday, September 11, 2011.

Below, you'll find a complete list of medals won by Colorado craft brewers. If any brewing company in ","Dhaka is celebrating its 400th year and much of the celebration is centred on Old Dhaka, a city immersed in history and tradition. As its crumbling, yet spectacular architecture is evidence to, Old Dh","Dhaka is celebrating its 400th year and much of the celebration is centred on Old Dhaka, a city immersed in history and tradition. As its crumbling, yet spectacular architecture is evidence any brewin",7.850689990907381,3.2204702407301595,True,False,120,3.0230164527893066,0.0006728172302246094,0.0005054473876953125
141,"Very conveniently located near all shopping, restaurants, and other wonderful amenities with main le"," theater, den & exercise room and a basement unit with a formal living/dining room, a 4 bedroom and 3 baths with a 3rd bedroom and full kitchen.There is a large basement with full kitchen and family r",More information has been released about a two-vehicle collision near Ireton that claimed the life of a child Tuesday afternoon. The victim was six-year old Michayla Bates. She was a passenger in a ca,"theater, den & exercise room and a basement unit with a formal living/dining room, a 4 bedroom and 3 baths with a 3rd bedroom and full kitchen.There is a large basement with Akron. Sioux County author",8.215838362577491,2.3757725695052176,True,False,120,2.9863460063934326,0.0005512237548828125,0.0005655288696289062
142,"Along with a 24-hour fitness center, this smoke-free hotel has a bar/lounge and a 24-hour business c","

About The Best Western Rosemont Hotel Chicago

Listed on Condé Nast Traveler and Travel + Leisure, the Best Western Rosemont Hotel Chicago offers a 24-hour fitness facility, free wifi, and free park",Make your holiday season merrier with these local (and not-so-local) parades and events. Want to check out some local lights? We rounded up the best light displays here.,"About The Best Western Rosemont Hotel Chicago Listed on Condé Nast Traveler and Travel + Leisure, the Best Western Rosemont Hotel Chicago offers a 24-hour fitness facility, free not-so-local) parades ",6.937819061732104,2.5655583314824097,True,False,120,3.159168243408203,0.0005197525024414062,0.00034928321838378906
143,How is Deadpool attempting to understand his teenage sidekick? Would Zack Snyder want George Miller ,"

I asked these questions while on tour with The Hollywood Reporter and The Hollywood Project, on the red carpet and on stage with the artists and producers. Our conversation, moderated by THR’s Eric ","The shares, floated at 575p, nearly doubled on the first day and are now £28.68p (up 2 1/ 2p). First-quarter profits soared 91pc to £3.2m pre-tax, on sales 51pc ahead. Former parent, computer group Ac","I asked these questions while on tour with The Hollywood Reporter and The Hollywood Project, on the red carpet and on stage with the artists and producers. Our conversation, moderated £3.2m pre-tax, o",6.937819061732104,2.4351231101124045,True,False,120,3.0357658863067627,0.0005445480346679688,0.00046563148498535156
144,"Many thanks to the power crews from Diversified Services, Hartselle, AL, for restoring the power to "," quick, an 11 am deadline for customers was reached in a record 7 hours. This was a huge victory for them and for all affected. I'll do my best to get a link up on my site today.

For me, I was first ","Pop star Selena Gomez once again has placed her luxurious mansion on the market. The residence located in the exclusive community of Montserrat, west of Fort Worth, Texas, is now for sale a third time","quick, an 11 am deadline for customers was reached in a record 7 hours. This was a huge victory for them and for all affected. I'll do my best to get a is listed at just under $3 million. The 10,000-s",8.763560920082657,3.307475463158259,True,False,120,3.0681231021881104,0.0006575584411621094,0.0005030632019042969
145,"Actresses Felicity Huffman and Lori Loughlin are among dozens of parents, sports coaches and college"," including Yale, Cambridge, Georgetown, and Stanford, in a massive college admissions scam, according to a court document filed Monday.

The indictment claims that college admissions consultants paid ","United Bank at the Fair Lakes Shopping Center caught fire just after 4 p.m. May 2 after someone discarded a cigarette into mulch, which ignited a pine tree and spread to the roof of the bank, investig","United Bank at the Fair Lakes Shopping Center caught fire just after 4 p.m. May 2 after someone discarded a cigarette into mulch, which ignited a pine tree and spread to the roof of the bank, investig",7.12039324756716,3.2827000172091685,True,False,120,3.0034313201904297,0.0005779266357421875,0.0005514621734619141
146,"In a demo lesson for a teaching position, make sure to create opportunities for students to think cr"," focus and control a classroom if students are working on something that doesn't seem like it will go anywhere. Instead, bring in a topic with an interesting idea and have students do something that w","A Terre Haute man will have his initial hearing on Wednesday for an arrest dating back to July.
VIGO COUNTY, Ind. (WTHI) - A Terre Haute man will have his initial hearing on Wednesday for an arrest da","focus and control a classroom if students are working on something that doesn't seem like it will go anywhere. Instead, bring in a topic with an interesting idea and have students do something that wi",8.215838362577491,3.0869745325651587,True,False,120,2.950868606567383,0.0005257129669189453,0.0005562305450439453
147,Got Students Who Like to Act Out in Class? In Israel We Say Happy New Year Trees! Just met super-coo," You know, that New Age duo? Well, if you're looking for a video like they create for New Year's Eve, just head down to their web site, NewYearTrees.com, and see if there's an amazing video waiting fo","If we hope to preserve Social Security and Medicare for seniors, younger workers and our children, we must begin the conversation about common-sense ways to reform both programs.
These are big things ","If we hope to preserve Social Security and Medicare for seniors, younger workers and our children, we must begin the conversation about common-sense ways to reform both programs. These are big things ",5.11207720338155,1.3805369799252667,True,False,120,3.0624704360961914,0.0004911422729492188,0.0006272792816162109
148,"Daily Mail: The cost of repairing broken window blinds at London's iconic City Hall, which houses th",", which also houses the Houses of Parliament and The Royal Mews, is thought to have sustained damage in a storm during the summer. The costs have been calculated after an anonymous source gave details","Dog licenses are available in the town clerk's office. The fee is $5 if neutered/spayed, and $12 if not. A record of the dog's current rabies vaccination must on file before the license can be purchas","Dog licenses are available in the town clerk's office. The fee is details on the extent of the damage. It is unclear if there have already been repairs and which costs have been included, but it will ",5.659799760886717,1.3643820804812932,True,False,120,3.0482561588287354,0.0007171630859375,0.0003693103790283203
149,Athlon 64 3000+ vs Athlon64 X2 3800+? Thread: Athlon 64 3000+ vs Athlon64 X2 3800+? I am thinking of," 3xxx) to an Athlon 64 X2 3800+ which is a newer Socket 4xxx. I am now running a i5 4770K, with a total of 1366 MB. My system is using 1.30 Gig of RAM. I am also running a 160GB SATA 7200 RPM drive. I",Get the Web as screensaver. NESSIE displays as screen saver the links of an Internet Explorer favorites directory or a specified URL address. You can also use NESSIE to make efficient push of informat,Get the Web as screensaver. NESSIE displays as screen saver the links of an Internet Explorer favorites directory or a specified URL address. You can also only be running a 7200 RPM drive if I go with,6.390096504226938,2.528102914801153,True,False,120,3.1800715923309326,0.0005257129669189453,0.0003840923309326172
150,This footage shows the moment an aircraft on approach to London’s Heathrow airport was struck by lig," at 17,000ft in conditions just after 7.30pm.

As it flies over a busy London street, the lightning strikes the plane twice, causing a short electrical burst and a big shock. At first it appears that ","Completing BT’s Complete WiFi solution is the digital set-top box. Manufactured by Humax, this compact YouView compatible unit is available in either two versions, either with or without a hard drive.","at 17,000ft in conditions just after 7.30pm. As it flies over a busy London street, the lightning strikes the plane twice, causing a short electrical burst and a big versions, either with or without a",6.508559328900301,3.68163760377696,True,False,119,3.052762746810913,0.0005390644073486328,0.0004279613494873047
151,Marvel Comics Legacy & April 2018 Solicitations Spoilers: Captain America #700! Nuff Said! Captain A," AMERICA #700, followed by ONE FRESH AND MILD WEEK, which sees Earth first get invaded and get re-invaded for a year, ending with a battle over control of the Winter Soldier. This issue will also have","Mr. Susumu Miyoshi has been serving as Independent Director in Kaga Electronics Co., Ltd. since June 2015. He is also working for Hitachi Maxell Ltd. and Toyota Motor Corporation. He used to work for ","Mr. Susumu Miyoshi has been serving as Independent Director in Kaga Electronics Co., Ltd. Winter Soldier. This issue will also have a special guest artist. There will also be some notable variant cove",5.659799760886717,3.497993004020988,True,False,120,3.1217501163482666,0.0005319118499755859,0.00038623809814453125
152,"GUNTERSVILLE, Ala. – Police are looking for someone who broke into two businesses in the city overni",", in the 4200 block of Westmoreland Road just after 11:30 p.m. and just after 2 a.m. police responded to Dollar General on Lake Grocery Road.

Police are looking for the suspects in these incidents bu","This stunning hand-crafted home is situated in a secluded location perched above San Miguel. With soaring double-height living room with Rumsford fireplace, open chef's kitchen, and walls of windows, ","This stunning hand-crafted home is situated in a secluded location perched above San Miguel. With soaring double-height living room with Rumsford fireplace, open chef's kitchen, and walls of windows, ",4.426352063787131,3.488266044899672,True,False,108,2.6481282711029053,0.00045943260192871094,0.0005102157592773438
153,Owen Hughes has been appointed business development manager for technology products for Oracle. Owen," Owen will work with customers to guide and advise on product development, with an emphasis on web services, desktop, mobile and server.

Backed with a strong portfolio and a proven track record in dr","EXCLUSIVE: Fox Searchlight, which distributed the Natalie Portman-starrer Black Swan, is courting Portman to come back into the fold and play the title character in Jackie, the Noah Oppenheim-scripted","EXCLUSIVE: Fox Searchlight, which distributed the Natalie Portman-starrer Black Swan, is courting Portman to come back into the fold and play the title character in Jackie, the Noah Oppenheim-scripted",6.572670690061993,2.1997067253202993,True,False,120,2.984395980834961,0.0005578994750976562,0.0006518363952636719
154,"It’s spring time and with extra help needed in Poplar, Mother Mildred (Miriam Margolyes) decides to "," Mother and Fr. Mathew are in retreat, for a much-needed respite. So off they go in their baysom, Mother and Fr. Mathew in a wheelchair and Sister Hilda carrying a long, heavy pack.

Sister Hilda has ","A new Coast Guard cutter commissioned Friday honors a petty officer who was killed in a confrontation with suspected smugglers.
LOS ANGELES — A new Coast Guard cutter commissioned Friday honors a pett",A new Coast Guard cutter commissioned Friday honors a petty officer who was killed in a confrontation with suspected smugglers. LOS ANGELES — A new Coast Guard cutter commissioned Friday honors a pett,6.937819061732104,2.3067656758352544,True,False,120,3.252584218978882,0.0004894733428955078,0.0005276203155517578
155,"OurGame’s MMO Tekken-style fighting game, World of JingWu, has been on the receiving end of some bra"," character abilities.

World of JingWu Minigame:

The minigame, first seen in the previous trailer, will show a special JingWu challenge. This will have players attempt to grab all five pieces while t","Pic Stitch offers and easy way to create attractive layouts for groups of photos.
13 Jun 2018, 10:37 p.m.
To get started in Pic Stich, you choose from among a vast array of layout options, grouped by ","Pic Stitch offers and easy way to create attractive layouts for groups of photos. 13 Jun 2018, 10:37 p.m. To get started in Pic Stich, you choose from among a vast array of layout options, grouped by ",6.937819061732104,3.3365326809617537,True,False,120,3.1018941402435303,0.0004870891571044922,0.0005648136138916016
156,Israeli Prime Minister Benjamin Netanyahu announced in dramatic fashion last night the intelligence ," a shadow of a doubt that Iran is secretly developing nuclear bomb.

The file photos and video were released on YouTube on Monday in Israel, and also shown on TV news channels. The photos show a large","Lane was charged with one count each of manufacture, delivery or possession, conspiracy and criminal use of a communication facility, all felonies. She was also incarcerated, in lieu of $10,000 moneta","Lane was charged with one count each of manufacture, delivery or possession, conspiracy a large metal room packed with several hundred large wooden barrels, packed with thousands of large nuclear fuel",7.6681158050723255,4.817730411281796,True,True,120,2.950063467025757,0.0006592273712158203,0.0004012584686279297
157,"Speeds of 80mph predicted, no engines allowed! For the first time ever velomobiles will be taking pa"," on 10-12 October in Northern Ireland.

The Velomobile, a concept car that features a motor which functions as a transmission, was shown at the Pebble Beach Concours d’Elegance in California in 2007. ","She already set the record once. Now she's going to do it again.
Hall of Famer Nancy Lieberman set the record for the oldest woman to play in a WNBA game when she was 39 years old in 1997.
Tonight, sh","She already set the record once. Now she's going to do it again. Hall of Famer Nancy Lieberman set the record for the oldest woman to play in a WNBA game when she was 39 years old in 1997. Tonight, sh",7.850689990907381,1.4791479939068937,True,False,120,3.0261740684509277,0.0005469322204589844,0.0005667209625244141
158,Police would like to speak to the owner of the dog. The incident took place in Spencer Gardens on Ma," seen running across the road, prior to a young family walking along. The dog was described as a ""large, friendly dog with a red face"". The dog was described as a large, brown, short haired dog. The f",The backlash against the comedian Louis C.K. was swift after the Times reported on Thursday that several women described encounters with him that crossed the line into sexual misconduct. On Thursday e,"seen running across the road, prior to a young family walking along. The dog was described as a ""large, friendly dog with a red face"". The dog was described as a large, it plans to broadcast on Nov. 1",7.302967433402215,0.7453559924999299,True,False,120,2.9589924812316895,0.0004982948303222656,0.0005800724029541016
159,"Well, there you have it. This week we have published the Wetzel-Tyler Newspapers' list of our area's"," good or better, and on Monday, we will name 25 players in the same field. The idea is to acknowledge the best athletes in our history, while also providing a vote for favorite play, greatest moments,",Lifeguards and police were using personal watercraft and aerial surveillance Sunday to continue their search for a large shark that attacked a 13-year-old boy near Beacon’s Beach in Encinitas on Satur,Lifeguards and police were using personal watercraft and aerial surveillance Sunday to continue their search for a large shark that attacked a 13-year-old boy near Beacon’s Beach in Encinitas on Satur,7.6681158050723255,2.794141892542798,True,False,120,3.0854270458221436,0.0005259513854980469,0.0005788803100585938
160,"Published: Nov. 21, 2010 at 04:16 p.m. (14:56) B.St. Pierre pass deep left to D.Gettis for 88 yards,"," a long pass deep into Packers territory. St. Pierre hits T. Jackson for a 48-yard gain and TOUCHDOWN.

Published: Nov. 21, 2010 at 02:47 p.m. T. Jackson breaks free for a 72-yard touchdown run for a ","The publish date for Glenn Beck’s new novel, “The Overton Window,” is fast approaching (June 15th) but right now on Amazon the cover image is still that great red-and-white placeholder (someone should","The publish date for Glenn Beck’s new novel, “The Overton Window,” is fast approaching (June 15th) but right now on Amazon the cover image is still that great red-and-white placeholder (someone should",6.572670690061993,2.0869967789998034,True,False,120,3.350398540496826,0.0006308555603027344,0.0006122589111328125
161,Army Reserve Soldiers mobilized to assist the community after Hurricane Harvey. Many of the Soldiers," their lives at risk in order to save family members trapped in the floods.

In addition, in October, Army Reserves provided relief aid to family members, friends, and neighbors in Corpus Christi. In ",The opening day of the UIL baseball championships ended with Georgetown Gateway Prep falling to Wall 5-1 in a Class 3A semifinal. Wall sophomore right-hander Ryan Gully struck out 15 in a match-up tha,"their lives at risk in order to save family members trapped in the floods. In addition, in October, Army Reserves provided relief aid to family members, friends, and Class 3A semifinal. Wall sophomore",6.024948132556827,0.0,True,False,120,2.9482479095458984,0.0005595684051513672,0.0003981590270996094
162,Ford Ice Center is the proud home of the Nashville Predators Amateur Hockey Association (NPAHA) and ," female players with a vision of providing an atmosphere for a young and active boy and girl in a safe environment.

With seven indoor and outdoor ice rinks, Ford Ice Center features top-of-the-line p","Thailand’s prime minister said April 30 his country had agreed in principle to form a rice price-fixing cartel with Cambodia, Vietnam, Laos and Myanmar as costs of the staple grain rocket.
The groupin","Thailand’s prime minister said April 30 his country had agreed in principle to form a rice price-fixing cartel with Cambodia, Vietnam, Laos and Myanmar as costs of the staple grain rocket. The groupin",6.937819061732104,1.8474044564757472,True,False,120,2.9737117290496826,0.00054168701171875,0.000583648681640625
163,Bake 375 for 10 minutes then turn down to 350 degrees for 45 minutes. *Making a stuffing recipe easy," dry and add cheese. Cut turkey breast in half lengthwise and put in a large mixing bowl, cover with plastic wrap and refrigerate until solidified, 30 minutes.

*You will need a large mixing bowl with","Amy Winehouse's family is putting her house up for sale to the tune of £2.7 million (about $4.2 million)! The three-bedroom property in northwest London has become a shrine for mourning fans.
Keep in ",Amy Winehouse's family is putting her house up for sale to the tune of £2.7 million (about $4.2 million)! The three-bedroom property in northwest London has become a shrine for mourning fans. Keep in ,8.215838362577491,1.12089707663561,True,False,120,2.971006393432617,0.0005183219909667969,0.0005590915679931641
164,"TheSource.com Premiere: Country Cousins' ""Taking Risks"" Houston rapper Mardi unveils his brand new p"," young love with a rap beat, Mardi focuses on the struggles and complexities of romance.

Last December, rapper Mardi made a name for himself with his EP The Voice. As a tribute to that EP, Mardi rele","Littlehampton Pier has been closed temporarily over safety concerns.
A tweet from Arun District Council said the hot weather had caused the timber boardwalk to warp.
The council said it is working tow","Littlehampton Pier has been closed temporarily over safety concerns. A tweet tribute to that EP, Mardi released a second EP, Mardi The Voice Is. Now, Mardi The Ride, out this year on TheSource, offers",7.48554161923727,3.4874291623145783,True,False,120,3.0603420734405518,0.0006823539733886719,0.0003960132598876953
165,» The performance of Eurowings' Thailand-Germany sector so far has shown that the long-haul low-cost," twelve Western countries in February, will boost investment and expand employment opportunities in Thailand. It will also help foster regional integration and help the Thailand - European integration","FRANKFORT, Ky. (WKYT) - Kentucky health leaders have confirmed 16 people have tested positive for salmonella linked to pre-cut melons.
The Department for Public Health said the melons range from canta","FRANKFORT, Ky. (WKYT) - Kentucky health leaders have confirmed 16 people have tested positive for salmonella linked to pre-cut melons. The Department for Public Health said the melons range from canta",6.937819061732104,3.0508510792387598,True,False,120,3.1303658485412598,0.0005249977111816406,0.0004756450653076172
166,"Lindsay Lohan has failed a court-mandated drug test, a source tells PEOPLE. The actress could now be"," 10 after a 90-day stint at a facility in Malibu. It was after rehab that Lohan was arrested in late July for violating terms of her probation.

Lohan checked in for 30 days in August after her probat","Christian schools in Israel have ended a month-long strike after reaching a funding agreement with the education ministry.
Members of the “St Gallen club” did not lobby for Francis’s election, Cardina","Christian schools in Israel have ended a month-long strike after reaching a funding agreement with the education ministry. Members of the “St Gallen club” did not lobby for Francis’s election, Cardina",7.12039324756716,2.173221471977732,True,False,120,3.0506420135498047,0.0005102157592773438,0.0006279945373535156
167,The Colombo High Court today allowed the trial over the assassination of former TNA MP Nadaraja Ravi," order after arguments from the Attorney General, defence counsels and police and police officers.

The judge also approved a special Jury hearing on 30/11/2007 in order to hear evidence on November 2","Claude Jutra is the filmmaker who wrote and directed Mon Oncle Antoine (1971), considered by many critics to be the best Canadian movie ever made. Jutra got started in filmmaking as a teenager and his","order after arguments from the Attorney General, defence counsels and police and police officers. The judge also approved a special Jury hearing on 30/11/2007 in order to hear evidence on November Eur",7.48554161923727,0.9941348467724342,True,False,120,3.089709997177124,0.0005178451538085938,0.0006031990051269531
168,A cameraman for NBC affiliate KCRA-TV films a robot climbing stairs maneuvered by members of Explosi," National Guard members, working on a Navy task force, provided an in-depth look into the Navy's program for protecting and strengthening the Navy's Navy Seals.

Navy Seal Mike Rogers, seen in a red h","""It was a nice win,"" captain Greig Laidlaw told the BBC. ""We scored 43 points and a lot of good tries against a tough Georgia side.
""I am pleased with our attack and the way we are scoring points and ","""It was a nice win,"" captain Greig Laidlaw told the BBC. ""We scored 43 points and a lot of good tries against a tough Georgia side. ""I am pleased with our attack and the way we are scoring points and ",6.390096504226938,2.7791013395195128,True,False,120,3.0243752002716064,0.0005395412445068359,0.0004913806915283203
169,It was really just a bit of a family affair and a bit of a love from the beginning. But deciding on ," the world of coffee, he realized that his taste was getting darker and deeper, and that roasts with darker and deeper aromatics and flavors are necessary for his taste. He began a quest to find a Roa","border control on to ports and airports, and airlines and their passengers.
governing the costs. But let's get that risk in perspective.
or below. It's time for a change.
New Zealand is to retain the ","border control on to ports and airports, and airlines and their passengers. governing the costs. But let's get that risk in perspective. or below. It's time for quest to find a Roasted Coffee that wor",8.215838362577491,4.085297439895141,True,True,120,2.9702882766723633,0.0005044937133789062,0.0004661083221435547
170,"It's often considered one of the greatest classic rock songs of all time and on Monday, Sept. 15, Pa"," classic, ""The Show Must Go On."" The clip features a cameo from Panic!'s bassist, Brendon Urie, playing a trombone and in the video, Urie sings, ""'Tis a sad, sad tale…""
In the video, Panic!'s bassist ","Italy will adopt emergency budget cuts worth 20 billion euros next year and 25 billion euros in 2013, Prime Minister Silvio Berlusconi told local government representatives on Friday.
A source present","classic, ""The Show Must Go On."" The clip features a cameo from Panic!'s bassist, Brendon Urie, playing a trombone and in the video, Urie sings, to be adopted by the cabinet later on Friday, said minis",4.929503017546495,1.5,True,False,120,2.987046480178833,0.0005021095275878906,0.0005652904510498047
171,"NASHVILLE, Tenn. - Matt Niskanen scored his second goal of the game 7:29 into the third period, and "," take a 3-0 lead in their second-round playoff series.

Pittsburgh took a lead for good with 4:07 left in the second period when Bryan Rust's shot went off Nashville goaltender Pekka Rinne and past hi","Sherry Black funeral today at 11 a.m.
The funeral for slain bookseller Sherry Black will take place Monday in Sandy at 11 a.m.
She and her husband, Earl Black, ran B&W Billiards and Books from a build","Sherry Black funeral today at 11 a.m. The funeral for slain bookseller Sherry Black will take place Monday in Sandy at 11 a.m. She and her husband, Earl Black, ran B&W Billiards and Books from a build",4.929503017546495,2.685501913944826,True,False,120,3.0593271255493164,0.00048351287841796875,0.0005614757537841797
172,A man from the Meskwaki Tribe was charged with murder during an appearance in federal court in Cedar," in December, in Cedar Rapids.

Youngbear was in court for a preliminary hearing on a first-degree murder charge. The defendant faces up to life in prison if convicted. He was ordered to return for a ","Homes have been without power today after a car crashed into a telegraph pole.
Police were called to Chapel Lane in New Longton, near Penwortham, at 8.45am after getting reports of a Toyota GT86 crash","in December, in Cedar Rapids. Youngbear was in court for a preliminary hearing on a first-degree murder charge. The defendant faces up Police's Force Incident Manager Dave Britton said: ""It's a car th",5.673665146135802,1.9943529299054759,True,False,84,1.9398176670074463,0.0005714893341064453,0.0005419254302978516
173,"July 2, 2012  How can an inmate beat out a sitting president in his party's primary? In parts of We"," the voters.

Donald Trump, who made a name for himself in real estate while fighting for lower taxes and border security, won the Republican presidential nomination on Tuesday.

For West Virginians, ","BAKERSFIELD, Calif. — The Holiday Lights at CALM are out tonight, Christmas Eve according to a Facebook post from the zoo.
They are officially canceling the Holiday Lights tonight due to a power outag","BAKERSFIELD, Calif. — The Holiday Lights at CALM are out tonight, Christmas Eve according to a Facebook post from the zoo. They are officially canceling the Holiday Lights tonight due to a power outag",6.390096504226938,2.038098661460272,True,False,120,2.983635663986206,0.0005505084991455078,0.0003883838653564453
174,"Every weekend, Tali Rapaport and her team cruise the streets of San Francisco, searching for ways to"," mode of transportation.

The driver-focused initiative, which began just over a year ago, is based on a number of experiments and conversations Tali and her team have with Uber, Lyft, and other ride-",Amtico hallway flooring hallways flr group. Installing laminate flooring in hallway nouveau amtico vinyl. Amtico herringbone flooring to hallway in chalk farm the flooring. Amtico floor installation t,"Amtico hallway flooring hallways flr group. Installing laminate flooring in hallway nouveau amtico vinyl. Amtico herringbone flooring to hallway in chalk farm have already shown promising results, wit",6.390096504226938,3.3541019662496843,True,False,120,3.0365612506866455,0.0005412101745605469,0.00037097930908203125
175,"Quick: Which holiday generates the most flower and plant sales? If you guessed Valentine's Day, you'"," and New Year's Day.

The average American spends roughly $100 on florals in a single year, which adds up. If that's too much for a flower and plant delivery, don't fret — a couple of things can help ","This is a brave man. Despite the fact that the engine on his circa 1980 Ford Fairmont sounds like a sewing machine and is clearly about to explode, he takes it to the drag strip and sprays nitrous thr","This is a brave man. Despite the fact that the engine on his circa 1980 Ford Fairmont sounds like a sewing machine and is clearly about to explode, he takes it to don't fret — a couple of things can h",7.850689990907381,2.2478059477960657,True,False,120,3.1286118030548096,0.0005052089691162109,0.00047516822814941406
176,"FLORENCE COUNTY, SC (WMBF) - Deputies are looking to identify two suspects who stole an ATM and othe"," Florence County Sheriff's Office news release.
The department said the incident took place on Sept. 19.
The incident occurred in the 4300 block of South East Avenue in Johnsonville.
Deputies describe","HUNTINGTON, W. Va. — Western Kentucky will host Louisiana Tech at 11 a.m. Saturday at Houchens-Smith Stadium in the Conference USA championship game. The contest will be televised by ESPN.
The Hilltop","HUNTINGTON, W. Va. — Western Kentucky will host Louisiana Tech at 11 a.m. Saturday at Houchens-Smith Stadium in the Conference USA championship game. The contest will be televised by ESPN. The Hilltop",5.477225575051661,1.2923246855119286,True,False,120,3.0404367446899414,0.0006744861602783203,0.0006496906280517578
